"","Factor1","Factor2","Factor3","Factor4","Factor5","filename","microregister","macroregister","mode"
"instructionalW2D-001_MAT.txt",0.609626546540582,1.90212173104808,-2.14515519922641,1.42170235149361,-0.959594218910465,"instructionalW2D-001_MAT.txt","instructional","instructional","written"
"instructionalW2D-002_MAT.txt",0.245132118906118,1.14629600979599,-2.84761812549328,3.43477546209216,-0.464082720454453,"instructionalW2D-002_MAT.txt","instructional","instructional","written"
"instructionalW2D-003_MAT.txt",0.232283173524348,2.6456769132085,-2.8141535243466,2.59597504464623,-0.646477798113202,"instructionalW2D-003_MAT.txt","instructional","instructional","written"
"instructionalW2D-004_MAT.txt",-0.162587950958208,0.405889798240294,-1.22785937387387,2.04405205444485,-0.704631350021287,"instructionalW2D-004_MAT.txt","instructional","instructional","written"
"instructionalW2D-005_MAT.txt",-0.26187720976963,-0.281786376960599,-0.587598876896142,4.02404181443797,-0.214373765552126,"instructionalW2D-005_MAT.txt","instructional","instructional","written"
"instructionalW2D-006_MAT.txt",-0.724450834389362,-0.267664046437258,-1.17479513034592,1.94208556404636,-0.894055469903693,"instructionalW2D-006_MAT.txt","instructional","instructional","written"
"instructionalW2D-007_MAT.txt",-0.470457474439525,-0.204109770789527,-0.84600334415653,1.43664878331136,-0.725590743735009,"instructionalW2D-007_MAT.txt","instructional","instructional","written"
"instructionalW2D-008_MAT.txt",-0.311116362805618,0.461296360055273,-1.33771291020427,2.40554507306166,-0.548965494008568,"instructionalW2D-008_MAT.txt","instructional","instructional","written"
"instructionalW2D-009_MAT.txt",0.430108479727647,2.37705273985555,-3.16645670170345,2.20497874680685,-0.841663443057858,"instructionalW2D-009_MAT.txt","instructional","instructional","written"
"instructionalW2D-010_MAT.txt",0.490508659422848,1.41511575319474,-3.10775489785211,2.07442712108589,-0.971824296909375,"instructionalW2D-010_MAT.txt","instructional","instructional","written"
"instructionalW2D-011_MAT.txt",-1.06542456627764,-1.11717867497754,0.559299931783655,-1.6143576054404,0.981801863127573,"instructionalW2D-011_MAT.txt","instructional","instructional","written"
"instructionalW2D-012_MAT.txt",-0.667464113349391,0.16794672574115,1.24223143144653,-0.201641183131055,-1.18073806805415,"instructionalW2D-012_MAT.txt","instructional","instructional","written"
"instructionalW2D-013_MAT.txt",-0.803020471069376,0.339351168684801,-0.0486384357886225,-1.36137889568436,-1.30678036435033,"instructionalW2D-013_MAT.txt","instructional","instructional","written"
"instructionalW2D-014_MAT.txt",-0.637144396118946,0.375291378918299,0.300840752556061,-0.102404368826426,-0.995493202156832,"instructionalW2D-014_MAT.txt","instructional","instructional","written"
"instructionalW2D-015_MAT.txt",-0.67565575221947,-1.74863871227152,-0.834493342479027,-1.17400556276459,0.454926402184296,"instructionalW2D-015_MAT.txt","instructional","instructional","written"
"instructionalW2D-016_MAT.txt",-1.16849740431154,-1.65258984643309,0.259983074348225,-0.849911165727117,-1.02562501580157,"instructionalW2D-016_MAT.txt","instructional","instructional","written"
"instructionalW2D-017_MAT.txt",-0.430203393075228,-0.24779526985801,-0.977828520429961,-0.988288512554045,1.16022205541174,"instructionalW2D-017_MAT.txt","instructional","instructional","written"
"instructionalW2D-018_MAT.txt",-0.461310915461305,-0.577173715677329,-0.0925921599541577,-0.319496562446416,0.358096701584622,"instructionalW2D-018_MAT.txt","instructional","instructional","written"
"instructionalW2D-019_MAT.txt",-1.37240412847147,-1.56963382749831,0.725143823140969,-0.749298169051322,-1.04455044268841,"instructionalW2D-019_MAT.txt","instructional","instructional","written"
"instructionalW2D-020_MAT.txt",-0.491300720449671,-0.627281570542289,-0.712411986167667,-1.33942140295749,-0.272048910041136,"instructionalW2D-020_MAT.txt","instructional","instructional","written"
"legal-presentationS2A-061_MAT.txt",0.898656372897844,1.47000331714469,-0.886806371481907,0.779724257276668,1.56777317496312,"legal-presentationS2A-061_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-062_MAT.txt",1.24341080115624,1.76642617452561,-1.59454924655227,0.255551246710525,3.08139103838811,"legal-presentationS2A-062_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-063_MAT.txt",1.13129229058457,2.08668509298806,-1.6234728911167,0.0934507071461426,2.00293293836089,"legal-presentationS2A-063_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-064_MAT.txt",0.866442924760694,1.05220216030038,-0.565159913994488,0.237493356092515,1.0125084065815,"legal-presentationS2A-064_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-065_MAT.txt",1.10493816587715,2.68929893956765,-0.955351580680277,1.20034783733099,0.811744021087474,"legal-presentationS2A-065_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-066_MAT.txt",0.46498566048051,1.81324010754138,-0.889704514158879,0.76340001321746,1.55971186999184,"legal-presentationS2A-066_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-067_MAT.txt",0.697660890632778,2.75980333679943,0.236860870116107,1.07784548884587,0.936904213810697,"legal-presentationS2A-067_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-068_MAT.txt",0.3066018905738,1.71781162379155,-0.491007651921898,0.95150769643892,4.18012515004165,"legal-presentationS2A-068_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-069_MAT.txt",0.588571187546908,3.06123890283999,-1.49633590132217,-0.241933409916162,0.343326631568555,"legal-presentationS2A-069_MAT.txt","legal presentation","legal presentation","spoken"
"legal-presentationS2A-070_MAT.txt",0.781833684916416,2.01871804347084,-1.25232610974916,0.25091898097252,0.294551530854644,"legal-presentationS2A-070_MAT.txt","legal presentation","legal presentation","spoken"
"legalS1B-061_MAT.txt",1.7998780311676,0.133881301181712,-0.538706466316152,1.00774184792067,3.09259699644296,"legalS1B-061_MAT.txt","legal debate","debate","spoken"
"legalS1B-062_MAT.txt",1.24710632276108,-0.705372270190075,0.0723367348282113,0.0935081553397946,2.76542003212535,"legalS1B-062_MAT.txt","legal debate","debate","spoken"
"legalS1B-063_MAT.txt",1.90249312968516,-0.473842702714655,-1.02969674644894,0.647502763077271,2.03596343834555,"legalS1B-063_MAT.txt","legal debate","debate","spoken"
"legalS1B-064_MAT.txt",1.27040123825727,-0.622066452695402,0.30103554554278,0.574080950328669,1.72335546286832,"legalS1B-064_MAT.txt","legal debate","debate","spoken"
"legalS1B-065_MAT.txt",1.4420373718532,0.953627007459654,-0.568970401674519,1.03398393848269,2.18123365091881,"legalS1B-065_MAT.txt","legal debate","debate","spoken"
"legalS1B-066_MAT.txt",1.6953638097637,0.216853840018802,-0.0841375201061055,0.808995834786588,3.12982695567976,"legalS1B-066_MAT.txt","legal debate","debate","spoken"
"legalS1B-067_MAT.txt",1.31959884068152,0.368034046832124,-0.497330988248018,1.11561220227741,0.278234884830856,"legalS1B-067_MAT.txt","legal debate","debate","spoken"
"legalS1B-068_MAT.txt",1.15186347047973,1.52843076624094,0.501185123018726,1.33592953302704,1.47874636861191,"legalS1B-068_MAT.txt","legal debate","debate","spoken"
"legalS1B-069_MAT.txt",1.04436099081238,-0.330076847227614,-1.24603108935423,1.6532446164888,2.33417776108952,"legalS1B-069_MAT.txt","legal debate","debate","spoken"
"legalS1B-070_MAT.txt",1.49666232909199,0.864247138282761,-0.587417791965593,0.78904849332561,0.81036529632437,"legalS1B-070_MAT.txt","legal debate","debate","spoken"
"lessonS1B-001_MAT.txt",1.68192419539239,-0.276751228703775,0.176786070061106,1.03929907217546,-0.783822296215743,"lessonS1B-001_MAT.txt","lesson","lesson","spoken"
"lessonS1B-002_MAT.txt",1.60421423279236,-0.165878761276585,-0.439082729567352,0.141429024393851,-1.06244257974856,"lessonS1B-002_MAT.txt","lesson","lesson","spoken"
"lessonS1B-003_MAT.txt",1.67691712522445,0.0787981536009828,-0.74799893874759,0.300229473308628,-0.800064153111863,"lessonS1B-003_MAT.txt","lesson","lesson","spoken"
"lessonS1B-004_MAT.txt",1.3774327842557,-0.0238914390678099,-0.0864314894313103,0.833289257228794,-0.279169329826157,"lessonS1B-004_MAT.txt","lesson","lesson","spoken"
"lessonS1B-005_MAT.txt",1.43135046294003,-0.286751156032521,-0.347949194528261,-0.202779797928926,-0.863340430472789,"lessonS1B-005_MAT.txt","lesson","lesson","spoken"
"lessonS1B-006_MAT.txt",0.617938337270407,-1.70874570908618,1.28030354152491,-0.688273834404101,-0.510102418148,"lessonS1B-006_MAT.txt","lesson","lesson","spoken"
"lessonS1B-007_MAT.txt",1.32481542855958,-0.958980123524911,0.578859497951814,-0.0191843670522241,1.00974839757208,"lessonS1B-007_MAT.txt","lesson","lesson","spoken"
"lessonS1B-008_MAT.txt",1.56722526154548,-0.449574475698281,-0.0704012533752636,0.14112247932057,-0.540158760657474,"lessonS1B-008_MAT.txt","lesson","lesson","spoken"
"lessonS1B-009_MAT.txt",1.10304592292977,-0.0567724135195155,0.462180897460597,1.09997360228727,-0.0648548825245032,"lessonS1B-009_MAT.txt","lesson","lesson","spoken"
"lessonS1B-010_MAT.txt",1.71633857397278,0.389638107541842,-1.10702758865122,0.684781798220146,-0.82629782385782,"lessonS1B-010_MAT.txt","lesson","lesson","spoken"
"lessonS1B-011_MAT.txt",0.962858576554546,-0.598646377879487,0.226035782644814,0.782538968684376,-0.915140947001885,"lessonS1B-011_MAT.txt","lesson","lesson","spoken"
"lessonS1B-012_MAT.txt",1.25522834148647,0.21510534086646,-0.0440425471671199,0.0447535039340951,-0.456358428134004,"lessonS1B-012_MAT.txt","lesson","lesson","spoken"
"lessonS1B-013_MAT.txt",1.52416500821369,-0.808949145836142,0.367701956409183,0.514459630721076,-0.500434034169691,"lessonS1B-013_MAT.txt","lesson","lesson","spoken"
"lessonS1B-014_MAT.txt",1.83018936978258,-1.53015959457222,0.182986344758096,1.25573258315638,-0.75842482004559,"lessonS1B-014_MAT.txt","lesson","lesson","spoken"
"lessonS1B-015_MAT.txt",1.77142280428154,0.47473936429951,-0.711752239075451,0.2440228546279,-0.493715112005518,"lessonS1B-015_MAT.txt","lesson","lesson","spoken"
"lessonS1B-016_MAT.txt",1.08607837387863,-1.12514340174238,0.285892999512224,0.213837337241874,-0.701931491705998,"lessonS1B-016_MAT.txt","lesson","lesson","spoken"
"lessonS1B-017_MAT.txt",1.11729853145795,-2.12982804353769,1.37867915533944,0.394274506493997,0.0583132531493477,"lessonS1B-017_MAT.txt","lesson","lesson","spoken"
"lessonS1B-018_MAT.txt",1.18136230555639,-1.83120484239769,0.949924800616869,0.0322148516177762,-0.848477019323509,"lessonS1B-018_MAT.txt","lesson","lesson","spoken"
"lessonS1B-019_MAT.txt",1.52125761354664,-0.330699629058002,-0.675045930567332,0.0505404276407698,0.64776556258972,"lessonS1B-019_MAT.txt","lesson","lesson","spoken"
"lessonS1B-020_MAT.txt",2.33985472393596,0.137048524768697,-1.13919304134299,1.46725438230094,-0.456016867628058,"lessonS1B-020_MAT.txt","lesson","lesson","spoken"
"lettersbW1B-016_MAT.txt",-0.0468770222107864,1.83986300936538,-0.804837353285916,-0.156407230531826,-0.429675104728074,"lettersbW1B-016_MAT.txt","business letters","letters","written"
"lettersbW1B-017_MAT.txt",-0.401983100683743,0.68258877173053,-0.769381649623412,-0.118706490238525,-0.689532853236603,"lettersbW1B-017_MAT.txt","business letters","letters","written"
"lettersbW1B-018_MAT.txt",-0.540439073764496,0.534173523636338,-0.346190888593322,1.36849103444068,0.516332410234696,"lettersbW1B-018_MAT.txt","business letters","letters","written"
"lettersbW1B-019_MAT.txt",-1.25007260171181,-1.41358630111564,2.01389001490518,0.0636478576624955,-0.95371648081727,"lettersbW1B-019_MAT.txt","business letters","letters","written"
"lettersbW1B-020_MAT.txt",-0.624076688796205,0.507719571125238,0.129178384247337,0.100857552191325,-0.45665121804954,"lettersbW1B-020_MAT.txt","business letters","letters","written"
"lettersbW1B-021_MAT.txt",-0.199552061841186,2.21094367396008,-0.46532496576514,0.726333710984913,1.21759931137371,"lettersbW1B-021_MAT.txt","business letters","letters","written"
"lettersbW1B-022_MAT.txt",-0.959872878841415,0.018055743686534,1.18004979228898,1.59920109439354,0.710454134852106,"lettersbW1B-022_MAT.txt","business letters","letters","written"
"lettersbW1B-023_MAT.txt",-0.202737287638403,1.18042722780659,-0.961914109373952,0.259089952044219,-0.679400314859396,"lettersbW1B-023_MAT.txt","business letters","letters","written"
"lettersbW1B-024_MAT.txt",0.134823186017442,1.29846359021032,-0.633784655237955,0.308507614800575,0.569722561299602,"lettersbW1B-024_MAT.txt","business letters","letters","written"
"lettersbW1B-025_MAT.txt",-1.20478545479685,-0.324340850453307,2.08220498759849,0.496057528153202,-0.825995734840234,"lettersbW1B-025_MAT.txt","business letters","letters","written"
"lettersbW1B-026_MAT.txt",-1.11180963931507,-0.602711720992312,0.96309154972777,0.812144874971998,-0.682168577526873,"lettersbW1B-026_MAT.txt","business letters","letters","written"
"lettersbW1B-027_MAT.txt",-0.667624571772928,0.742684735706838,-0.470317721957084,0.767200141838088,0.222559182529693,"lettersbW1B-027_MAT.txt","business letters","letters","written"
"lettersbW1B-028_MAT.txt",-0.0939695222872216,1.09156885493967,-0.84929141506414,0.122339071636962,-0.625061755038061,"lettersbW1B-028_MAT.txt","business letters","letters","written"
"lettersbW1B-029_MAT.txt",-0.209596403026656,0.330655188798225,-0.824880186556248,1.18450964068305,-0.813978777165458,"lettersbW1B-029_MAT.txt","business letters","letters","written"
"lettersbW1B-030_MAT.txt",-0.789263898806729,0.136305402967605,0.769142043824242,1.30891423311939,0.153371219535136,"lettersbW1B-030_MAT.txt","business letters","letters","written"
"letterssW1B-001_MAT.txt",0.0981103426954716,0.369526981879839,-0.0969774071082284,-0.937744275496162,0.576317780664985,"letterssW1B-001_MAT.txt","social letters","letters","written"
"letterssW1B-002_MAT.txt",-0.798897385222189,-1.76657032751405,0.933971043457869,-1.2656453209696,1.05531462139748,"letterssW1B-002_MAT.txt","social letters","letters","written"
"letterssW1B-003_MAT.txt",-0.150695557501644,-0.0860687334308499,-0.237650774346715,-1.47447416102619,0.0343907134584761,"letterssW1B-003_MAT.txt","social letters","letters","written"
"letterssW1B-004_MAT.txt",-0.20495544705304,-0.149118373912978,-0.761119391070269,-1.94417359504203,-0.904384784262636,"letterssW1B-004_MAT.txt","social letters","letters","written"
"letterssW1B-005_MAT.txt",0.0215459794049521,-0.461108214839149,1.56978280588951,-1.20093025351779,-0.129497005154146,"letterssW1B-005_MAT.txt","social letters","letters","written"
"letterssW1B-006_MAT.txt",-0.789188370713233,-0.965110893547856,1.88341453565144,-1.74222700835767,0.376665839427386,"letterssW1B-006_MAT.txt","social letters","letters","written"
"letterssW1B-007_MAT.txt",-0.117212482959551,-0.0414750628283556,-0.0150600328276061,-0.422911698243953,0.184573100501348,"letterssW1B-007_MAT.txt","social letters","letters","written"
"letterssW1B-008_MAT.txt",-0.164434103954753,-0.541244009562177,1.57981454055178,-0.797478615738905,0.133262875835754,"letterssW1B-008_MAT.txt","social letters","letters","written"
"letterssW1B-009_MAT.txt",-0.285382518084736,-0.324783932201256,0.104492531709856,-0.915989124747848,-0.179557708652569,"letterssW1B-009_MAT.txt","social letters","letters","written"
"letterssW1B-010_MAT.txt",-0.385099133148856,0.26160820077514,1.05026626603624,-0.60743134652801,-0.0701304348675316,"letterssW1B-010_MAT.txt","social letters","letters","written"
"letterssW1B-011_MAT.txt",-0.791593312482991,-0.233104319017139,0.153860641172806,-0.238861092673018,1.63842546543972,"letterssW1B-011_MAT.txt","social letters","letters","written"
"letterssW1B-012_MAT.txt",-0.104995462081092,0.285222133847652,0.115086926595413,-0.925796815295461,-0.558586013665995,"letterssW1B-012_MAT.txt","social letters","letters","written"
"letterssW1B-013_MAT.txt",-0.450560378861237,-0.396346819922973,-0.487910442676319,-0.829816532741918,0.203310467700963,"letterssW1B-013_MAT.txt","social letters","letters","written"
"letterssW1B-014_MAT.txt",-0.508752592544233,-0.19224202731499,0.31836865161497,-1.97250265760495,-0.0621335676055634,"letterssW1B-014_MAT.txt","social letters","letters","written"
"letterssW1B-015_MAT.txt",0.0282763504079947,0.846556455440796,-0.490487204998419,-1.13866894596488,-0.618772335883474,"letterssW1B-015_MAT.txt","social letters","letters","written"
"nonacademicW2B-001_MAT.txt",-1.27751783709209,-0.317229947496263,-0.113714470807736,-0.803709544882757,0.536520347609779,"nonacademicW2B-001_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-002_MAT.txt",0.559030472821472,0.740191759929817,-1.58820963888236,-0.947329676467697,2.49287276499285,"nonacademicW2B-002_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-003_MAT.txt",-1.11890329871721,-1.02931283987091,-0.439861890793443,0.212351121266828,2.58831883675134,"nonacademicW2B-003_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-004_MAT.txt",-1.26056423059521,-1.30738262239372,0.129141235397925,-0.935107520205049,-0.357591555100436,"nonacademicW2B-004_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-005_MAT.txt",-0.996310738117153,-0.781124445383807,-0.613578638901282,-0.428964310207103,0.837285086397774,"nonacademicW2B-005_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-006_MAT.txt",-1.12266386484053,-0.731467607564536,-0.151273573485506,-0.681894097333921,-0.413812513090343,"nonacademicW2B-006_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-007_MAT.txt",-0.965497861095465,-0.730898724992167,-0.74840960856964,-0.11697562639443,0.425920624309168,"nonacademicW2B-007_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-008_MAT.txt",-0.871125334608865,-0.242023609709855,-1.03064731096159,-1.83608909189434,-0.756738247160097,"nonacademicW2B-008_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-009_MAT.txt",-0.795190523646293,-1.14705782503433,-0.0359819687351159,1.52037658107465,0.453350989534699,"nonacademicW2B-009_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-010_MAT.txt",-0.55810235003093,0.202179206019611,-0.157970400841645,-0.924500449645912,0.966302849786438,"nonacademicW2B-010_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-011_MAT.txt",-0.980114572973271,-1.06138827228628,-0.221403810849292,-0.351081079741873,-0.385515039045587,"nonacademicW2B-011_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-012_MAT.txt",-1.41197676739584,-1.3580727697022,-0.215474724388894,-1.54429034357257,-1.09951285067742,"nonacademicW2B-012_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-013_MAT.txt",-1.18461035857191,-0.0860873853049582,-0.265526287701302,0.579888604601784,2.2876350635766,"nonacademicW2B-013_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-014_MAT.txt",-1.35731116316006,-1.70256355376316,-0.592920829562872,-0.72103033534318,-1.31807706252747,"nonacademicW2B-014_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-015_MAT.txt",-0.82061005415612,-0.685548324772487,-0.404337277818354,1.23144349584122,-0.849801759101636,"nonacademicW2B-015_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-016_MAT.txt",-0.238252541826563,0.457340767747818,-0.171723470630017,0.143766483236351,-0.854313431411227,"nonacademicW2B-016_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-017_MAT.txt",-0.880471938651037,-0.969958003209305,-0.440491123355376,0.321249420711774,-1.10321805405183,"nonacademicW2B-017_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-018_MAT.txt",-0.652410059567867,0.625412275531849,-1.24464217217421,-1.31089624238804,-0.867023432790573,"nonacademicW2B-018_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-019_MAT.txt",-0.927159799750812,1.22643746934845,-0.618650609520359,-0.272097167653526,0.808582801721992,"nonacademicW2B-019_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-020_MAT.txt",-0.529321456589973,1.2484149473131,-1.39988798576329,0.289116479674456,0.381666640275876,"nonacademicW2B-020_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-021_MAT.txt",-0.840495148899644,0.159591252085597,-0.323110350624581,-0.237045172728972,-0.514209766287347,"nonacademicW2B-021_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-022_MAT.txt",-1.2137747830013,-1.32953263574558,0.11424998198777,-1.28954820907277,-1.50053802673666,"nonacademicW2B-022_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-023_MAT.txt",-1.05680026219011,0.2209358274166,0.0652988382865956,-1.09961732474256,-1.58964648911642,"nonacademicW2B-023_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-024_MAT.txt",-1.12304272454682,-0.517105990351293,0.429329174405025,-0.505178547995743,-0.934000114788184,"nonacademicW2B-024_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-025_MAT.txt",-1.24432967813244,-0.596776201491397,-0.328320065184721,-0.652994156367352,0.576588473721464,"nonacademicW2B-025_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-026_MAT.txt",-0.972900028282578,-0.408004753477523,-0.932999177752574,-1.53966317872867,-1.06152227062057,"nonacademicW2B-026_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-027_MAT.txt",-0.861997269997899,0.710916815849765,-1.42918392324665,-0.696607404217198,0.292601821249382,"nonacademicW2B-027_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-028_MAT.txt",-0.784165976692837,0.738550383635781,-1.32849922847918,-0.207359399198399,0.892027877332636,"nonacademicW2B-028_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-029_MAT.txt",-1.06335076841166,-0.629501925193174,-0.68922892905195,-1.790823700861,-1.214499216231,"nonacademicW2B-029_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-030_MAT.txt",-0.939765660169721,1.62688902982093,-1.05905323993783,-0.127051375316478,0.351712246379548,"nonacademicW2B-030_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-031_MAT.txt",-0.443526082544578,-0.361184610000874,-1.15584537702727,-0.0732995066399032,-1.02707414266009,"nonacademicW2B-031_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-032_MAT.txt",-0.183593411719676,0.210941864671744,-0.774756324326511,-0.00329918742053901,-1.08416613463748,"nonacademicW2B-032_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-033_MAT.txt",-0.161290043708492,0.000572834094385327,-0.459980986588632,0.187743337530426,0.115640212688749,"nonacademicW2B-033_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-034_MAT.txt",-0.62191194514061,-0.563016901816778,-0.843716872448183,-0.216735314412845,0.191857614172781,"nonacademicW2B-034_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-035_MAT.txt",-0.946495976374112,-0.152568796536408,0.372629163415226,-0.260903931833099,-1.2389689342315,"nonacademicW2B-035_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-036_MAT.txt",-0.673354861641838,-1.09776503857091,0.496321468078559,-0.507805827885862,-1.15731794805521,"nonacademicW2B-036_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-037_MAT.txt",-0.647795432275808,-0.110590762660741,-1.34695607250793,0.312381718923465,-1.06039290485133,"nonacademicW2B-037_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-038_MAT.txt",-0.972378870885894,-1.19646462473187,-0.348656973549969,0.709728979897239,-0.703298297111296,"nonacademicW2B-038_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-039_MAT.txt",-1.06333156076107,0.988045285616821,-0.901233241915503,0.470094928094263,1.06102325119912,"nonacademicW2B-039_MAT.txt","non-academic","non-academic","written"
"nonacademicW2B-040_MAT.txt",-1.16039591141795,0.286853054861492,-0.798880440042443,-0.380640736955605,-0.351334284384557,"nonacademicW2B-040_MAT.txt","non-academic","non-academic","written"
"opinionsocc_2012_4527764_MAT.txt",-0.863287703226667,-0.413105662452976,2.17312841147744,-0.449779321587312,3.23751857271538,"opinionsocc_2012_4527764_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_10374471_MAT.txt",-0.74218260833071,1.94231750148272,-1.00034652854113,-1.14182249847864,-1.46337895019393,"opinionsocc_2013_10374471_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_11165072_MAT.txt",-1.41573687617535,-0.607591319356891,2.05750469658259,-0.490218289408705,-0.883464152708365,"opinionsocc_2013_11165072_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_11717795_MAT.txt",-0.988449948441707,2.31395582159048,-0.460394006512452,-1.1357452247694,-0.602307151864961,"opinionsocc_2013_11717795_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_11953755_MAT.txt",-0.492990552656585,1.00419093958738,-1.99780583286368,-1.08352770756503,-1.25938668516304,"opinionsocc_2013_11953755_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_12757741_MAT.txt",-0.489068045097621,0.897948453320361,-0.30713418799786,0.12166591389645,1.88998208518818,"opinionsocc_2013_12757741_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_13041881_MAT.txt",-1.47087960718593,-1.63259457093274,3.54497628048468,1.37694190699009,-0.65601934552655,"opinionsocc_2013_13041881_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_13246177_MAT.txt",-0.960930387705608,-0.906962622431734,-0.126841730299679,0.282338607801487,1.4913837664002,"opinionsocc_2013_13246177_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_13480928_MAT.txt",-1.01031277992477,0.272336609964399,-1.16973273902394,0.39635907466061,-0.471911764507676,"opinionsocc_2013_13480928_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_13636119_MAT.txt",-0.326808732062074,1.35293875613897,-1.75043536088617,0.549647890802309,-0.649784879569531,"opinionsocc_2013_13636119_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_13702405_MAT.txt",-1.18502817785087,-1.12886320871838,1.67080609191417,-1.04834922517307,-1.20583309684896,"opinionsocc_2013_13702405_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_13936793_MAT.txt",-1.32597935323016,-2.05556992997617,1.65562545608864,1.10022200434162,-0.0765885890049628,"opinionsocc_2013_13936793_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_14057220_MAT.txt",-0.671144412711333,0.483418337155569,0.129268518431179,-0.433143171847442,0.455964544457863,"opinionsocc_2013_14057220_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_14438334_MAT.txt",-0.22205051982688,2.76858499620991,-1.29133264682155,-0.872245276651128,0.0858157726740683,"opinionsocc_2013_14438334_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_14654368_MAT.txt",-0.946877322446182,-0.350853902203651,0.676582975215593,0.604654873957802,1.07200171971331,"opinionsocc_2013_14654368_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_15551439_MAT.txt",-0.131254092537926,1.8390604358609,-2.00651659158796,-0.29133814899151,2.72702413553309,"opinionsocc_2013_15551439_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_7261247_MAT.txt",-0.392837269395986,-0.404012802636981,2.57793660123879,0.598968066498886,-0.456163223936867,"opinionsocc_2013_7261247_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_8028220_MAT.txt",-0.944226290980335,-0.899932824157695,1.37169217937876,0.186426192156739,-0.584280036021046,"opinionsocc_2013_8028220_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_8131320_MAT.txt",-0.86960132131161,-0.438936758692005,-0.519258483963594,-0.915420699147548,-0.511585915596489,"opinionsocc_2013_8131320_MAT.txt","opinion","opinion","written"
"opinionsocc_2013_9980674_MAT.txt",-0.456364793704962,2.4670609865261,-0.531375337791312,-0.260917974537696,-0.745131388587678,"opinionsocc_2013_9980674_MAT.txt","opinion","opinion","written"
